nivel_carrera,simoleons,nivel_habilidad,num_amigos,tiene_pareja,num_mascotas,horas_ocio,num_hijos,nivel_social,horas_trabajo,nivel_fitness,tiene_enemigos,moodlets_positivos,moodlets_negativos,num_logros,aspiracion,rasgo,carrera,etapa_vida,tipo_hogar,mundo,animo_score,feliz
1,62998,7,11,0,3,12.4,0,7,10.1,7,0,5,8,44,Fama,Sociable,Ingeniería,Adolescente,Casa_Familiar,Pleasantview,69.2,0
3,56577,3,0,1,2,2.8,1,9,2.9,10,0,2,6,42,Atletismo,Alegre,Arte,Adulto_Mayor,Departamento,San_Myshuno,52.2,0
1,55262,2,14,1,4,4.6,2,8,2.2,2,1,8,7,29,Conocimiento,Bromista,Atletismo,Adulto_Joven,Casa_Familiar,Willow_Creek,74.2,1
3,61214,0,8,0,3,8.5,0,4,2.2,5,0,1,3,17,Riqueza,Artístico,Educación,Adulto,Departamento,Del_Sol_Valley,54.0,0
9,86159,1,1,0,0,5.2,4,5,6.0,8,0,3,3,9,Amor,Ermitaño,Negocios,Adolescente,Casa_Familiar,Windenburg,58.3,0
9,27723,4,14,1,3,6.2,1,4,4.2,9,1,5,9,48,Creatividad,Artístico,Medicina,Adulto_Mayor,Casa_Familiar,Willow_Creek,79.9,1
10,26325,5,8,1,0,10.0,0,10,11.2,2,0,1,4,37,Conocimiento,Ermitaño,Atletismo,Adulto,Casa_Propia,Windenburg,80.1,1
9,98829,4,10,1,0,12.2,1,6,4.8,7,1,0,1,50,Creatividad,Ermitaño,Medicina,Adulto_Joven,Departamento,Del_Sol_Valley,71.2,1
9,92123,4,5,0,2,5.3,0,2,8.0,7,1,3,5,32,Conocimiento,Sociable,Ingeniería,Adulto_Joven,Compartido,Del_Sol_Valley,71.0,1
6,39554,2,9,1,4,3.7,0,1,10.1,1,1,4,10,8,Naturaleza,Artístico,Arte,Adulto,Casa_Propia,Oasis_Springs,62.0,0
2,32282,7,3,1,4,10.2,1,6,9.9,5,1,2,0,22,Amor,Ambicioso,Derecho,Niño,Casa_Familiar,Pleasantview,52.9,0
8,74787,4,3,0,3,8.4,3,5,2.2,1,0,5,4,21,Creatividad,Bromista,Negocios,Adolescente,Compartido,Pleasantview,65.6,0
7,92048,5,14,0,2,10.4,1,7,8.7,9,1,6,8,30,Amor,Perezoso,Negocios,Adulto,Casa_Propia,Del_Sol_Valley,67.8,0
10,94807,6,17,0,3,13.2,1,6,7.5,10,1,2,10,48,Creatividad,Sociable,Educación,Adulto_Joven,Casa_Familiar,Windenburg,70.7,1
7,24904,5,3,0,4,3.2,3,10,5.5,8,0,7,2,23,Familia,Artístico,Arte,Adulto,Casa_Propia,San_Myshuno,71.1,1
6,21456,6,3,0,4,10.6,2,8,10.0,10,0,0,10,20,Riqueza,Ambicioso,Atletismo,Adulto_Joven,Departamento,San_Myshuno,61.0,0
8,50804,5,12,1,3,3.8,0,3,4.4,0,0,5,1,42,Creatividad,Perezoso,Tecnología,Niño,Casa_Propia,San_Myshuno,87.4,1
7,17927,4,11,0,0,3.4,5,9,0.7,9,0,7,1,13,Riqueza,Sociable,Arte,Adulto,Casa_Propia,Windenburg,89.2,1
2,93231,5,8,0,1,10.1,2,3,0.2,1,0,10,2,34,Fama,Ambicioso,Atletismo,Adulto,Compartido,Oasis_Springs,72.4,1
7,35314,7,20,1,1,4.0,3,8,7.6,6,0,5,6,37,Familia,Ermitaño,Derecho,Adolescente,Casa_Propia,Willow_Creek,73.0,1
4,27822,9,20,0,1,0.2,3,5,5.6,7,1,3,0,24,Amor,Alegre,Ingeniería,Adulto,Compartido,Willow_Creek,62.7,0
2,97204,1,13,1,4,5.9,0,5,9.2,6,1,6,2,21,Amor,Bromista,Medicina,Adolescente,Casa_Propia,San_Myshuno,81.8,1
3,84891,1,19,0,3,5.1,1,8,10.8,10,0,5,10,41,Riqueza,Creativo,Medicina,Niño,Casa_Familiar,Pleasantview,65.2,0
9,94181,1,9,1,2,0.3,4,4,7.6,10,0,7,7,35,Conocimiento,Creativo,Derecho,Niño,Casa_Familiar,Pleasantview,76.5,1
7,50173,0,0,0,1,4.9,1,4,6.6,1,1,1,8,13,Naturaleza,Creativo,Educación,Adulto_Mayor,Departamento,San_Myshuno,37.9,0
1,79297,9,2,0,4,5.1,1,1,2.2,3,0,8,5,27,Atletismo,Alegre,Atletismo,Adolescente,Departamento,Windenburg,69.3,0
4,42037,2,17,0,1,7.4,5,6,6.8,4,1,1,5,8,Fama,Alegre,Educación,Adulto_Joven,Compartido,Pleasantview,55.5,0
7,7105,3,2,1,3,6.9,1,10,6.1,1,0,8,0,7,Creatividad,Bromista,Arte,Adolescente,Compartido,Pleasantview,72.7,1
6,66403,3,3,0,1,2.3,1,2,7.3,6,0,0,7,20,Creatividad,Ermitaño,Ingeniería,Adulto,Casa_Propia,Willow_Creek,39.0,0
8,8061,9,14,0,0,9.8,5,8,5.9,3,0,7,5,19,Conocimiento,Perezoso,Medicina,Adulto,Casa_Familiar,Pleasantview,76.9,1
7,19935,6,9,1,2,12.8,5,10,6.9,10,0,8,10,43,Amor,Alegre,Educación,Adulto_Mayor,Casa_Familiar,Willow_Creek,78.9,1
1,29734,1,5,1,0,11.1,2,7,9.1,3,1,8,7,48,Fama,Bromista,Derecho,Adulto_Mayor,Departamento,San_Myshuno,57.7,0
9,65917,9,17,1,4,2.2,5,2,10.7,5,1,6,6,42,Amor,Perezoso,Atletismo,Adulto_Mayor,Compartido,Del_Sol_Valley,56.9,0
6,77798,10,15,0,1,7.7,3,3,6.2,5,1,0,5,30,Conocimiento,Perezoso,Arte,Adolescente,Casa_Propia,Willow_Creek,66.5,0
10,17745,7,6,1,4,2.6,5,3,10.3,8,0,9,6,29,Atletismo,Ermitaño,Ingeniería,Adulto_Joven,Compartido,Willow_Creek,64.4,0
3,73508,5,4,1,3,5.6,1,1,7.2,9,1,8,2,48,Riqueza,Sociable,Medicina,Adolescente,Compartido,San_Myshuno,71.5,1
7,71116,10,15,0,3,12.3,2,5,4.3,5,1,1,0,10,Conocimiento,Ambicioso,Derecho,Adulto,Departamento,Oasis_Springs,78.9,1
1,59756,0,4,1,0,1.6,1,6,4.4,4,0,1,3,13,Conocimiento,Bromista,Medicina,Adulto,Departamento,Willow_Creek,45.8,0
2,61104,0,5,0,1,13.2,4,2,9.2,4,1,7,4,40,Creatividad,Perezoso,Tecnología,Adolescente,Casa_Propia,San_Myshuno,68.6,0
9,40207,8,18,0,0,4.7,4,9,5.8,9,0,2,7,38,Amor,Artístico,Arte,Adulto_Mayor,Casa_Familiar,Oasis_Springs,70.2,1
9,14072,2,18,1,2,8.7,1,10,9.3,7,0,4,7,13,Riqueza,Artístico,Atletismo,Adolescente,Casa_Propia,Del_Sol_Valley,72.0,1
10,13461,0,20,1,1,6.9,4,1,6.9,10,1,4,1,34,Riqueza,Bromista,Educación,Adulto_Mayor,Compartido,Del_Sol_Valley,64.8,0
3,10158,0,9,1,0,7.7,0,7,0.5,6,1,9,2,42,Conocimiento,Ambicioso,Negocios,Adulto_Mayor,Casa_Familiar,San_Myshuno,83.3,1
9,47980,4,15,0,1,8.8,1,8,5.8,10,0,6,8,17,Riqueza,Alegre,Atletismo,Niño,Casa_Propia,Del_Sol_Valley,80.0,1
1,60775,7,4,0,2,1.2,3,7,5.9,1,0,1,9,1,Fama,Sociable,Derecho,Adolescente,Casa_Propia,Windenburg,35.6,0
5,14463,4,20,1,2,2.8,1,8,8.5,7,1,1,8,7,Amor,Artístico,Medicina,Adolescente,Casa_Familiar,Windenburg,65.0,0
5,12236,4,1,1,3,10.5,0,3,9.5,1,1,7,6,9,Familia,Bromista,Negocios,Adulto_Mayor,Casa_Familiar,Pleasantview,57.3,0
8,69529,1,17,1,4,10.5,3,1,1.4,4,0,9,10,4,Familia,Ambicioso,Ingeniería,Adulto,Casa_Propia,Willow_Creek,76.8,1
7,62547,3,12,1,1,7.8,4,4,7.4,10,0,9,5,6,Conocimiento,Artístico,Atletismo,Niño,Departamento,Pleasantview,83.1,1
4,93240,10,19,0,4,13.2,4,8,8.4,7,0,5,3,21,Fama,Bromista,Tecnología,Adulto_Mayor,Compartido,Del_Sol_Valley,88.0,1
2,99903,3,14,1,1,0.6,3,2,10.1,6,1,3,2,46,Riqueza,Bromista,Tecnología,Adolescente,Compartido,Willow_Creek,70.6,1
4,98777,3,4,1,2,12.6,2,7,6.0,9,1,2,8,4,Amor,Bromista,Ingeniería,Adolescente,Compartido,Windenburg,67.1,0
3,12385,9,14,0,4,6.1,0,1,0.5,2,0,3,5,36,Creatividad,Ermitaño,Ingeniería,Niño,Departamento,Oasis_Springs,39.2,0
7,36590,0,15,0,0,12.8,5,1,0.9,7,1,8,4,12,Amor,Artístico,Educación,Niño,Compartido,San_Myshuno,61.5,0
1,47434,0,10,1,0,6.5,4,5,5.1,0,1,10,2,43,Creatividad,Ambicioso,Medicina,Adulto_Joven,Casa_Propia,Oasis_Springs,69.2,0
5,73918,9,12,0,2,10.8,2,3,8.7,6,0,10,9,27,Creatividad,Sociable,Ingeniería,Niño,Casa_Familiar,Del_Sol_Valley,75.1,1
7,92448,3,8,0,3,13.8,2,5,11.4,9,0,7,8,5,Naturaleza,Artístico,Educación,Niño,Compartido,Windenburg,60.5,0
7,83247,2,5,0,0,12.2,3,3,4.5,3,0,5,0,23,Creatividad,Creativo,Derecho,Adulto,Departamento,Willow_Creek,79.4,1
8,93717,5,12,0,3,1.3,2,7,7.7,8,0,6,5,24,Fama,Perezoso,Ingeniería,Adolescente,Departamento,Oasis_Springs,83.7,1
3,1959,0,10,0,0,11.0,1,1,8.6,10,1,2,2,3,Naturaleza,Perezoso,Negocios,Adulto,Departamento,Oasis_Springs,39.8,0
6,3088,4,0,0,2,6.5,3,5,0.9,5,0,6,9,43,Fama,Artístico,Ingeniería,Adulto_Mayor,Departamento,San_Myshuno,53.4,0
1,41163,0,15,0,1,4.0,1,7,6.3,10,1,3,1,27,Riqueza,Sociable,Negocios,Niño,Casa_Propia,Willow_Creek,49.7,0
5,80820,7,5,1,0,10.0,4,10,0.9,10,0,0,6,28,Fama,Artístico,Negocios,Adulto,Compartido,Pleasantview,87.6,1
10,32718,9,0,1,4,6.1,5,8,5.6,3,1,1,10,26,Atletismo,Alegre,Tecnología,Niño,Casa_Propia,San_Myshuno,70.8,1
9,23930,6,5,1,4,8.2,0,5,10.5,2,0,9,7,24,Fama,Artístico,Derecho,Adulto,Departamento,Del_Sol_Valley,76.4,1
7,23920,1,18,1,1,11.0,0,8,9.6,1,0,1,4,47,Creatividad,Bromista,Derecho,Adolescente,Casa_Familiar,Willow_Creek,72.8,1
5,74682,8,16,0,3,11.5,0,5,8.2,10,0,2,2,49,Fama,Ermitaño,Negocios,Niño,Compartido,Del_Sol_Valley,88.4,1
10,78722,7,8,1,4,6.5,2,2,10.9,3,1,1,10,36,Atletismo,Ermitaño,Medicina,Adolescente,Casa_Familiar,Pleasantview,55.3,0
5,35565,9,9,0,3,6.2,1,3,3.6,6,0,10,3,26,Riqueza,Ambicioso,Educación,Adolescente,Compartido,Oasis_Springs,86.5,1
8,5834,10,9,1,3,5.8,3,2,5.5,1,1,6,2,40,Conocimiento,Alegre,Educación,Adulto,Casa_Familiar,Pleasantview,81.2,1
6,22566,4,0,1,3,9.5,1,7,3.4,4,1,5,7,15,Amor,Artístico,Atletismo,Adulto,Casa_Propia,Oasis_Springs,52.5,0
1,29008,10,7,0,2,13.3,5,2,4.0,10,1,4,9,5,Fama,Alegre,Negocios,Adulto,Compartido,Windenburg,50.6,0
8,47125,9,18,1,0,3.8,4,9,7.9,0,1,4,8,6,Creatividad,Ambicioso,Ingeniería,Niño,Departamento,Del_Sol_Valley,60.7,0
9,38418,6,13,1,0,4.0,2,1,8.1,0,1,4,7,9,Amor,Artístico,Educación,Adulto_Mayor,Casa_Propia,Del_Sol_Valley,48.3,0
8,17674,6,8,1,2,9.1,3,10,1.5,0,0,9,7,10,Atletismo,Perezoso,Tecnología,Adulto_Joven,Casa_Propia,Del_Sol_Valley,83.6,1
7,98720,4,20,0,2,6.3,3,9,10.3,4,1,2,5,33,Conocimiento,Perezoso,Negocios,Niño,Casa_Propia,Windenburg,68.3,0
1,42477,9,1,1,3,0.7,0,2,3.0,2,0,9,10,44,Riqueza,Bromista,Educación,Adulto_Mayor,Casa_Propia,Oasis_Springs,54.1,0
1,22254,0,18,0,0,1.0,3,4,2.9,7,1,9,8,25,Naturaleza,Creativo,Medicina,Adulto,Departamento,Del_Sol_Valley,46.6,0
9,39542,5,8,0,1,8.5,4,1,4.2,5,1,1,1,7,Naturaleza,Bromista,Negocios,Niño,Casa_Propia,Pleasantview,64.8,0
5,74505,1,10,0,1,5.3,0,9,4.6,3,1,4,0,3,Familia,Perezoso,Educación,Adulto_Joven,Casa_Familiar,San_Myshuno,61.0,0
5,96290,0,19,0,3,8.7,0,10,7.9,0,0,10,1,43,Atletismo,Sociable,Derecho,Adulto_Mayor,Compartido,Del_Sol_Valley,97.4,1
7,44575,10,19,1,2,10.5,1,6,8.3,9,1,0,9,33,Conocimiento,Sociable,Derecho,Adulto,Casa_Familiar,Pleasantview,78.5,1
10,54258,7,16,0,1,4.8,1,5,8.2,5,1,0,4,25,Atletismo,Perezoso,Derecho,Niño,Casa_Propia,Windenburg,51.6,0
5,30178,5,11,0,3,8.1,2,7,6.4,4,0,0,9,49,Atletismo,Perezoso,Tecnología,Adulto,Casa_Propia,Del_Sol_Valley,52.7,0
6,69738,10,12,1,4,5.9,5,7,2.8,10,1,2,3,0,Amor,Ambicioso,Negocios,Niño,Casa_Familiar,San_Myshuno,78.5,1
6,68688,1,18,0,3,12.9,3,5,2.9,1,0,4,10,42,Riqueza,Creativo,Arte,Adolescente,Departamento,Del_Sol_Valley,39.9,0
5,17576,10,15,1,4,13.5,2,10,11.4,8,1,5,0,28,Creatividad,Creativo,Medicina,Niño,Casa_Familiar,Willow_Creek,85.6,1
7,54941,5,6,0,2,9.5,3,10,2.1,0,0,6,6,45,Conocimiento,Ambicioso,Negocios,Adulto,Casa_Propia,Windenburg,57.5,0
2,99731,1,10,0,4,5.3,2,1,5.4,10,1,0,7,12,Amor,Ambicioso,Tecnología,Adulto_Mayor,Casa_Propia,San_Myshuno,61.6,0
4,23477,3,17,1,3,13.3,4,9,9.8,2,0,4,4,42,Riqueza,Perezoso,Educación,Niño,Departamento,Pleasantview,57.1,0
5,49818,5,16,0,3,4.7,1,2,6.3,8,0,6,6,23,Naturaleza,Ermitaño,Medicina,Adulto,Compartido,Windenburg,63.1,0
6,67185,8,6,1,2,7.4,2,10,11.5,6,0,0,6,1,Creatividad,Alegre,Negocios,Adolescente,Casa_Propia,Del_Sol_Valley,81.1,1
5,7615,9,17,0,2,13.2,1,8,11.6,4,0,6,1,47,Atletismo,Ambicioso,Medicina,Adulto,Casa_Propia,Oasis_Springs,73.8,1
5,52195,1,11,1,3,8.5,5,5,10.1,7,0,7,10,32,Atletismo,Alegre,Educación,Niño,Casa_Propia,San_Myshuno,76.8,1
9,60968,4,7,1,4,5.6,0,7,4.9,3,0,0,6,36,Familia,Ermitaño,Educación,Adolescente,Casa_Propia,San_Myshuno,59.1,0
9,54487,4,10,0,3,0.4,1,4,10.3,7,1,5,0,31,Familia,Artístico,Educación,Adolescente,Casa_Familiar,Willow_Creek,68.1,0
9,31883,5,9,0,1,11.1,5,5,8.3,10,1,0,10,46,Creatividad,Creativo,Educación,Adulto_Mayor,Casa_Familiar,Oasis_Springs,56.0,0
6,80529,6,1,1,0,1.2,1,4,10.6,3,1,10,9,35,Naturaleza,Sociable,Arte,Niño,Casa_Propia,Oasis_Springs,63.6,0
5,29464,10,4,1,4,1.3,4,10,3.1,6,1,9,5,25,Creatividad,Artístico,Educación,Adulto_Joven,Departamento,Oasis_Springs,76.5,1
5,51087,2,2,1,1,3.2,2,10,1.2,6,1,7,3,3,Naturaleza,Ermitaño,Ingeniería,Niño,Departamento,Windenburg,59.2,0
9,31770,5,14,0,4,8.8,2,7,6.6,4,1,5,7,32,Conocimiento,Perezoso,Arte,Adulto_Joven,Casa_Propia,Windenburg,65.2,0
7,85247,3,8,0,0,12.5,0,4,5.6,10,1,3,2,41,Riqueza,Ambicioso,Tecnología,Adulto,Compartido,Oasis_Springs,67.5,0
9,45097,2,2,0,1,0.1,4,1,7.1,9,0,9,6,15,Naturaleza,Artístico,Tecnología,Adulto,Casa_Familiar,Windenburg,66.3,0
9,38641,4,12,1,0,9.5,3,2,10.5,2,1,5,7,43,Riqueza,Artístico,Derecho,Niño,Compartido,Windenburg,70.6,1
10,28784,0,9,0,1,7.3,1,2,10.0,9,0,10,2,15,Naturaleza,Artístico,Negocios,Adulto,Casa_Familiar,Del_Sol_Valley,64.3,0
6,53653,8,14,1,0,8.7,2,3,0.9,8,0,3,10,0,Riqueza,Alegre,Medicina,Adolescente,Compartido,San_Myshuno,79.5,1
4,77890,5,20,0,4,9.7,2,9,1.8,5,1,4,6,1,Amor,Artístico,Ingeniería,Adulto,Compartido,Windenburg,73.5,1
10,62386,4,20,0,2,9.2,2,7,8.2,5,1,3,0,47,Atletismo,Alegre,Ingeniería,Adulto_Mayor,Casa_Familiar,Willow_Creek,97.8,1
3,17978,5,9,0,1,11.6,5,10,6.5,4,0,2,6,46,Fama,Ermitaño,Ingeniería,Niño,Compartido,Willow_Creek,64.3,0
4,2094,5,0,0,1,1.5,4,3,2.1,2,0,1,3,8,Conocimiento,Ermitaño,Ingeniería,Adolescente,Casa_Familiar,Willow_Creek,31.6,0
10,14279,10,1,0,0,3.1,1,3,0.3,9,1,1,10,36,Riqueza,Perezoso,Ingeniería,Adulto_Mayor,Casa_Familiar,Willow_Creek,42.4,0
8,89151,6,2,1,1,11.8,4,5,3.5,3,1,7,0,35,Amor,Artístico,Arte,Niño,Casa_Propia,Del_Sol_Valley,73.6,1
6,10536,8,0,1,0,1.0,5,3,3.0,3,1,4,9,29,Fama,Alegre,Atletismo,Adolescente,Compartido,Windenburg,58.0,0
6,17846,9,13,1,0,13.7,0,9,1.4,5,1,4,0,38,Familia,Bromista,Atletismo,Adulto_Joven,Compartido,Del_Sol_Valley,92.8,1
5,41095,0,19,1,4,6.4,1,1,11.8,9,0,1,4,3,Riqueza,Ambicioso,Ingeniería,Adulto_Mayor,Departamento,Pleasantview,76.8,1
9,18723,8,15,1,3,4.9,5,7,11.1,6,0,8,7,50,Conocimiento,Ambicioso,Ingeniería,Adolescente,Compartido,San_Myshuno,83.1,1
5,11376,8,14,1,1,6.2,5,2,2.1,9,0,0,9,9,Creatividad,Artístico,Tecnología,Adolescente,Casa_Familiar,Windenburg,47.3,0
5,18797,7,6,0,1,4.0,0,7,8.1,2,0,1,2,14,Amor,Ermitaño,Medicina,Adulto,Casa_Propia,San_Myshuno,47.2,0
1,2603,0,14,0,1,11.6,1,3,9.3,1,0,0,2,26,Naturaleza,Sociable,Arte,Niño,Compartido,Oasis_Springs,47.1,0
2,51589,0,10,0,1,8.6,3,8,6.1,5,1,8,9,50,Atletismo,Perezoso,Derecho,Adolescente,Casa_Familiar,Windenburg,46.0,0
3,29511,0,7,0,1,4.0,1,10,6.1,1,1,0,5,49,Amor,Perezoso,Educación,Adolescente,Departamento,Oasis_Springs,52.9,0
3,28950,7,1,0,4,10.9,0,3,3.4,4,0,8,3,4,Familia,Ambicioso,Medicina,Adulto_Joven,Departamento,San_Myshuno,68.0,0
3,98005,6,10,1,2,9.9,3,2,8.5,1,0,8,9,44,Conocimiento,Perezoso,Atletismo,Adulto_Joven,Casa_Propia,Willow_Creek,78.8,1
7,91687,4,8,1,0,8.2,2,5,0.1,5,1,0,4,21,Riqueza,Ermitaño,Ingeniería,Adolescente,Departamento,Windenburg,68.0,0
6,1190,5,11,0,2,6.2,1,1,6.5,9,1,9,6,13,Conocimiento,Sociable,Educación,Adolescente,Departamento,Oasis_Springs,69.9,0
1,90752,4,9,1,0,11.9,1,9,4.9,6,1,3,0,12,Amor,Bromista,Educación,Adulto_Mayor,Casa_Familiar,San_Myshuno,73.7,1
6,6480,3,16,1,0,2.9,0,10,10.1,7,1,6,6,6,Amor,Bromista,Arte,Adulto_Mayor,Casa_Propia,Pleasantview,52.9,0
1,58786,8,18,1,3,12.7,5,10,10.1,7,1,2,8,1,Fama,Bromista,Arte,Adulto_Mayor,Compartido,Willow_Creek,66.5,0
6,58355,5,10,1,2,8.4,1,2,6.9,2,1,4,7,19,Familia,Artístico,Ingeniería,Adulto,Casa_Propia,Windenburg,81.2,1
1,61904,6,7,0,0,13.2,4,10,3.5,7,0,2,6,8,Amor,Ermitaño,Atletismo,Adulto_Joven,Casa_Familiar,Oasis_Springs,56.5,0
1,49838,10,6,0,3,13.1,2,2,7.2,5,1,5,10,35,Naturaleza,Artístico,Educación,Adolescente,Departamento,Willow_Creek,58.7,0
9,66715,10,18,0,2,1.2,5,2,7.0,5,1,5,4,39,Atletismo,Ermitaño,Derecho,Niño,Departamento,Del_Sol_Valley,64.6,0
1,10520,7,11,0,1,4.7,0,6,6.8,3,0,4,3,1,Naturaleza,Artístico,Ingeniería,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,55.0,0
10,45036,9,20,1,0,9.2,0,6,5.7,2,0,7,8,30,Familia,Bromista,Arte,Adulto_Joven,Compartido,Pleasantview,80.8,1
5,89483,3,14,0,3,1.8,4,3,1.8,10,0,4,9,16,Creatividad,Ermitaño,Atletismo,Adulto,Casa_Propia,Windenburg,71.2,1
9,56159,4,12,0,1,7.7,2,7,6.9,5,0,9,3,31,Atletismo,Ermitaño,Negocios,Niño,Departamento,San_Myshuno,79.8,1
2,67476,10,1,0,3,4.8,1,5,4.4,3,0,0,3,18,Atletismo,Perezoso,Arte,Adulto_Mayor,Departamento,San_Myshuno,53.2,0
5,6747,9,15,0,1,14.0,1,9,6.0,0,0,8,7,17,Familia,Artístico,Arte,Niño,Compartido,Willow_Creek,85.8,1
9,49519,1,9,0,3,2.8,1,5,9.2,2,0,4,5,46,Amor,Ermitaño,Derecho,Adolescente,Casa_Familiar,Del_Sol_Valley,67.5,0
1,10014,0,2,0,3,1.5,5,7,7.6,9,1,4,5,36,Creatividad,Sociable,Educación,Adolescente,Compartido,Windenburg,47.7,0
5,54419,1,7,1,0,6.4,3,6,10.3,5,1,2,8,11,Amor,Alegre,Derecho,Adulto_Mayor,Departamento,Del_Sol_Valley,55.7,0
2,34319,8,9,0,0,3.4,4,9,3.7,8,1,5,8,25,Creatividad,Ermitaño,Atletismo,Adulto,Compartido,San_Myshuno,50.9,0
4,79638,2,18,0,2,11.3,5,1,4.5,0,0,4,3,17,Amor,Artístico,Educación,Niño,Casa_Familiar,Del_Sol_Valley,79.8,1
10,78592,10,13,0,1,0.2,1,2,4.5,1,1,7,5,5,Riqueza,Sociable,Derecho,Adulto_Mayor,Casa_Propia,Pleasantview,69.5,0
6,9898,2,8,0,4,9.1,2,9,1.4,9,0,10,6,9,Fama,Artístico,Negocios,Adulto,Compartido,Willow_Creek,71.4,1
4,37313,1,20,1,0,5.7,3,3,1.6,7,1,7,5,48,Riqueza,Alegre,Atletismo,Niño,Compartido,Windenburg,68.7,0
7,93324,0,13,0,0,13.0,2,4,10.4,7,1,7,9,39,Fama,Sociable,Ingeniería,Adulto,Compartido,Willow_Creek,73.9,1
3,1586,10,20,1,2,12.8,1,6,11.2,5,1,1,2,12,Riqueza,Ambicioso,Medicina,Niño,Casa_Propia,Willow_Creek,74.9,1
1,11352,3,9,0,4,11.2,2,10,1.6,7,0,3,7,28,Naturaleza,Ambicioso,Ingeniería,Adulto_Joven,Casa_Propia,San_Myshuno,62.7,0
6,93434,9,17,1,2,6.0,4,9,0.9,9,1,3,9,15,Creatividad,Ermitaño,Arte,Niño,Departamento,Del_Sol_Valley,70.4,1
8,45909,6,17,1,2,6.0,0,9,3.3,3,0,7,7,18,Atletismo,Perezoso,Arte,Niño,Departamento,Windenburg,85.7,1
2,61916,1,15,1,4,0.3,5,6,9.6,4,1,7,8,38,Creatividad,Creativo,Atletismo,Adulto_Joven,Casa_Familiar,Windenburg,65.1,0
2,24833,2,19,0,3,13.0,1,1,8.5,5,0,8,3,19,Conocimiento,Ambicioso,Negocios,Adulto,Compartido,Windenburg,62.8,0
6,41688,0,11,1,4,13.7,0,2,11.8,5,0,2,4,9,Conocimiento,Creativo,Tecnología,Adulto_Joven,Casa_Familiar,Oasis_Springs,58.0,0
4,66555,1,1,1,1,3.0,2,9,11.9,2,0,9,9,0,Atletismo,Ermitaño,Atletismo,Adolescente,Casa_Propia,San_Myshuno,46.9,0
10,31092,8,7,0,0,6.6,3,4,3.8,1,1,4,4,40,Conocimiento,Ambicioso,Derecho,Adulto_Joven,Casa_Familiar,San_Myshuno,81.7,1
4,83999,7,0,1,3,8.1,5,3,3.0,10,1,2,2,38,Atletismo,Ambicioso,Derecho,Niño,Casa_Propia,Pleasantview,77.4,1
4,92572,1,5,0,1,7.6,4,2,1.4,1,0,7,4,26,Naturaleza,Ambicioso,Negocios,Niño,Compartido,Willow_Creek,61.9,0
6,61706,4,14,1,0,6.7,2,1,6.2,7,1,1,1,33,Conocimiento,Creativo,Educación,Niño,Departamento,Willow_Creek,81.4,1
10,26332,2,2,0,3,8.5,0,5,9.9,8,0,3,2,37,Creatividad,Bromista,Derecho,Niño,Casa_Familiar,San_Myshuno,64.8,0
7,22475,7,13,0,3,11.1,0,1,8.8,9,0,6,1,2,Amor,Perezoso,Atletismo,Adulto,Compartido,Windenburg,70.8,1
7,2439,1,13,1,4,5.8,4,3,2.6,2,0,1,6,39,Creatividad,Sociable,Derecho,Adulto,Departamento,San_Myshuno,88.8,1
9,77960,2,11,0,0,1.0,1,9,4.8,0,0,7,4,2,Amor,Sociable,Atletismo,Niño,Compartido,Windenburg,68.9,0
9,89743,7,14,0,4,3.9,3,6,9.5,8,0,3,7,6,Amor,Artístico,Negocios,Adulto_Joven,Compartido,Windenburg,76.0,1
6,94272,8,9,1,0,1.7,5,4,4.2,5,1,6,9,35,Fama,Alegre,Arte,Adulto_Joven,Compartido,San_Myshuno,75.4,1
3,97740,10,13,0,3,8.5,1,6,3.8,4,1,8,8,8,Riqueza,Ermitaño,Tecnología,Niño,Compartido,Pleasantview,54.4,0
2,16182,10,15,0,0,7.1,5,4,9.3,6,0,1,6,38,Conocimiento,Perezoso,Tecnología,Adulto_Mayor,Compartido,San_Myshuno,62.9,0
6,69876,7,12,1,2,2.1,1,8,5.2,10,1,3,8,30,Naturaleza,Creativo,Negocios,Adulto_Mayor,Casa_Familiar,Del_Sol_Valley,70.3,1
7,25425,2,14,0,4,4.8,3,9,0.2,4,1,0,5,5,Fama,Perezoso,Educación,Adulto,Casa_Propia,Willow_Creek,52.9,0
4,17528,9,16,1,0,12.8,0,6,10.3,2,1,5,9,40,Amor,Bromista,Ingeniería,Adulto_Mayor,Departamento,San_Myshuno,61.2,0
5,53007,7,8,0,4,12.2,3,10,10.9,3,0,6,4,38,Amor,Creativo,Derecho,Adulto_Joven,Casa_Familiar,Pleasantview,69.6,0
5,67637,10,19,1,0,8.2,4,1,9.7,2,1,2,5,44,Creatividad,Perezoso,Ingeniería,Adulto_Mayor,Departamento,Pleasantview,69.8,0
6,74004,8,6,1,1,0.2,3,9,6.0,7,1,6,8,37,Atletismo,Perezoso,Medicina,Adulto_Joven,Casa_Familiar,Oasis_Springs,71.5,1
9,49221,8,1,0,0,11.0,5,6,9.4,3,0,6,7,25,Fama,Bromista,Tecnología,Niño,Compartido,Del_Sol_Valley,60.4,0
5,12786,5,20,1,0,0.7,5,10,8.9,10,0,5,1,30,Amor,Perezoso,Ingeniería,Niño,Departamento,Oasis_Springs,71.6,1
